Speed (mph),Time (M),Throttle (%),Cut-off (%),ITE (MotiveForce - lbf),IHP (hp),Drawbar TE (lbf),Drawbar HP (hp),Coupler Force (lbf),Loco & Tender Resistance (lbf),Train Resistance (lbf),Train Load (t-uk),Boiler Pressure (psi),Steam Chest Pressure (psi),Initial Pressure (psi),Cutoff Pressure (psi),Release Pressure (psi),Back Pressure (psi),MEP (psi),Superheat Temp (F),Steam consumption (lbs/h),Water consumption (lbs/h),Coal consumption (lbs/h),Cylinder Thermal Efficiency,Cumulative Steam (lbs),Cumulative Water (lbs),Cutoff pressure Ratio,HP MEP (psi),LPInitial Pressure (psi),LPCutoff Pressure (psi),LPRelease Pressure (psi),LPBack Pressure (psi),LPCutoff pressure Ratio,LP MEP (psi)
1.6.1,29,0,402683280,2503,200,39,12,60,0,016650,406,6961,30,23,71,0,10:00:00,00,N,100,0,0,23338,0,00,0,0,0,0mph,90,0mph,0,0,0,15,null,null,11,125,False,650,650,0,null,null,null,0,00,1137,null,null,null
1.6.1,30,0,402724112,2503,200,39,12,60,0,016651,406,6961,30,23,71,0,10:00:00,00,N,100,0,0,23338,0,00,0,0,0,0mph,90,0mph,0,0,0,15,null,null,11,125,False,650,650,0,null,null,null,0,00,1137,null,null,null
1.6.1,31,0,402773208,2503,200,39,12,60,0,016664,406,6961,30,23,71,0,10:00:00,00,N,100,0,0,23338,0,00,0,0,0,0mph,90,0mph,0,0,0,15,null,null,11,125,False,650,650,0,null,null,null,0,00,1137,null,null,null
1.6.1,32,0,402928520,2503,200,39,12,60,0,016673,406,6961,30,23,71,0,10:00:00,00,N,100,0,0,23338,0,00,0,0,0,0mph,90,0mph,0,0,0,15,null,null,11,125,False,650,650,0,null,null,null,0,00,1137,null,null,null
1.6.1,33,0,402977552,2503,200,39,12,60,0,016683,406,6961,30,23,71,0,10:00:00,00,N,100,0,0,23338,0,00,0,0,0,0mph,90,0mph,0,0,0,15,null,null,11,125,False,650,650,0,null,null,null,0,00,1137,null,null,null
1.6.1,34,0,403018408,2503,200,39,12,60,0,016661,406,6961,30,23,71,0,10:00:00,00,N,100,0,0,23338,0,00,0,0,0,0mph,90,0mph,0,0,0,15,null,null,11,125,False,650,650,0,null,null,null,0,00,1137,null,null,null
1.6.1,35,0,403132816,2503,200,39,12,60,0,016674,406,6961,30,23,71,0,10:00:00,00,N,100,0,0,23338,0,00,0,0,0,0mph,90,0mph,0,0,0,15,null,null,11,125,False,650,650,0,null,null,null,0,00,1137,null,null,null
1.6.1,36,0,402152760,2504,200,39,12,60,0,016671,406,6961,30,23,71,0,10:00:00,00,N,100,0,0,23338,0,00,0,0,0,0mph,90,0mph,0,0,0,15,null,null,11,125,False,650,650,0,null,null,null,0,00,1137,null,null,null
1.6.1,37,0,402266624,2504,200,39,12,60,0,016666,406,6961,30,23,71,0,10:00:00,00,N,100,0,0,23338,0,00,0,0,0,0mph,90,0mph,0,0,0,15,null,null,11,125,False,650,650,0,null,null,null,0,00,1137,null,null,null
1.6.1,38,0,402291200,2504,200,39,12,60,0,016668,406,6961,30,23,71,0,10:00:00,00,N,100,0,0,23338,0,00,0,0,0,0mph,90,0mph,0,0,0,15,null,null,11,125,False,650,650,0,null,null,null,0,00,1137,null,null,null
1.6.1,39,0,402340224,2504,200,39,12,60,0,016666,406,6961,30,23,71,0,10:00:00,00,N,100,0,0,23338,0,00,0,0,0,0mph,90,0mph,0,0,0,15,null,null,11,125,False,650,650,0,null,null,null,0,00,1137,null,null,null
1.6.1,40,0,402372920,2504,200,39,12,60,0,016652,406,6961,30,23,71,0,10:00:00,00,N,100,0,0,23338,0,00,0,0,0,0mph,90,0mph,0,0,0,15,null,null,11,125,False,650,650,0,null,null,null,0,00,1137,null,null,null
1.6.1,41,0,402389304,2504,200,39,12,60,0,016676,406,6961,30,23,71,0,10:00:00,00,N,100,0,0,23338,0,00,0,0,0,0mph,90,0mph,0,0,0,15,null,null,11,125,False,650,650,0,null,null,null,0,00,1137,null,null,null
1.6.1,42,0,402421992,2504,200,39,12,60,0,016674,406,6961,30,23,71,0,10:00:00,00,N,100,0,0,23338,0,00,0,0,0,0mph,90,0mph,0,0,0,15,null,null,11,125,False,650,650,0,null,null,null,0,00,1137,null,null,null
1.6.1,43,0,402454600,2504,200,39,12,60,0,016643,406,6961,30,23,71,0,10:00:00,00,N,100,0,0,23338,0,00,0,0,0,0mph,90,0mph,0,0,0,15,null,null,11,125,False,650,650,0,null,null,null,0,00,1137,null,null,null
1.6.1,44,0,402479176,2504,200,39,12,60,0,016674,406,6961,29,22,0,0,10:00:00,00,N,100,0,0,23338,0,00,0,0,0,0mph,90,0mph,0,0,0,15,null,null,11,125,False,650,650,0,null,null,null,0,00,1137,null,null,null
1.6.1,45,0,402503536,2504,200,39,12,60,0,016652,406,6961,29,22,0,0,10:00:00,00,N,100,0,0,23338,0,00,0,0,0,0mph,90,0mph,0,0,0,15,null,null,11,125,False,650,650,0,null,null,null,0,00,1137,null,null,null
1.6.1,46,0,402528112,2504,200,39,12,60,0,016659,406,6961,29,22,0,0,10:00:00,00,N,100,0,0,23338,0,00,0,0,0,0mph,90,0mph,0,0,0,15,null,null,11,125,False,650,650,0,null,null,null,0,00,1137,null,null,null
1.6.1,47,0,402560824,2504,200,39,12,60,0,016641,406,6961,29,22,0,0,10:00:00,00,N,100,0,0,23338,0,00,0,0,0,0mph,90,0mph,0,0,0,15,null,null,11,125,False,650,650,0,null,null,null,0,00,1137,null,null,null
1.6.1,48,0,402577208,2504,200,39,12,60,0,016650,406,6961,29,22,0,0,10:00:00,00,N,100,0,0,23338,0,00,0,0,0,0mph,90,0mph,0,0,0,15,null,null,11,125,False,650,650,0,null,null,null,0,00,1137,null,null,null
1.6.1,49,0,402601784,2504,200,39,12,60,0,016683,406,6961,29,22,0,0,10:00:00,00,N,100,0,0,23338,0,00,0,0,0,0mph,90,0mph,0,0,0,15,null,null,11,125,False,650,650,0,null,null,null,0,00,1137,null,null,null
1.6.1,50,0,402626232,2504,200,39,12,60,0,016692,406,6961,29,22,0,0,10:00:00,00,N,100,0,0,23338,0,00,0,0,0,0mph,90,0mph,0,0,0,15,null,null,11,125,False,650,650,0,null,null,null,0,00,1137,null,null,null
1.6.1,51,0,402650808,2504,200,39,12,60,0,016648,406,6961,29,22,0,0,10:00:00,00,N,100,0,0,23338,0,00,0,0,0,0mph,90,0mph,0,0,0,15,null,null,11,125,False,650,650,0,null,null,null,0,00,1137,null,null,null
1.6.1,52,0,402667192,2504,200,39,12,60,0,016669,406,6961,29,22,0,0,10:00:00,00,N,100,0,0,23338,0,00,0,0,0,0mph,90,0mph,0,0,0,15,null,null,11,125,False,650,650,0,null,null,null,0,00,1137,null,null,null
1.6.1,53,0,402683576,2504,200,39,12,60,0,016684,406,6961,29,22,0,0,10:00:00,00,N,100,0,0,23338,0,00,0,0,0,0mph,90,0mph,0,0,0,15,null,null,11,125,False,650,650,0,null,null,null,0,00,1137,null,null,null
1.6.1,54,0,402740768,2504,200,39,12,60,0,016684,406,6961,29,22,0,0,10:00:00,00,N,100,0,0,23338,0,00,0,0,0,0mph,90,0mph,0,0,0,15,null,null,11,125,False,650,650,0,null,null,null,0,00,1137,null,null,null
1.6.1,55,0,402757152,2504,200,39,12,60,0,016695,406,6961,29,22,0,0,10:00:00,00,N,100,0,0,23338,0,00,0,0,0,0mph,90,0mph,0,0,0,15,null,null,11,125,False,650,650,0,null,null,null,0,00,1137,null,null,null
1.6.1,56,0,402773536,2504,200,39,12,60,0,016696,406,6961,29,22,0,0,10:00:00,00,N,100,0,0,23338,0,00,0,0,0,0mph,90,0mph,0,0,0,15,null,null,11,125,False,650,650,0,null,null,null,0,00,1137,null,null,null
1.6.1,57,0,402798040,2504,200,39,12,60,0,016695,406,6961,29,22,0,0,10:00:00,00,N,100,0,0,23338,0,00,0,0,0,0mph,90,0mph,0,0,0,15,null,null,11,125,False,650,650,0,null,null,null,0,00,1137,null,null,null
1.6.1,58,0,402814424,2504,200,39,12,60,0,016671,406,6961,29,22,0,0,10:00:00,00,N,100,0,0,23338,0,00,0,0,0,0mph,90,0mph,0,0,0,15,null,null,11,125,False,650,650,0,null,null,null,0,00,1137,null,null,null
1.6.1,59,0,402839000,2504,200,39,12,60,0,016645,406,6961,27,22,0,0,10:00:00,00,N,100,0,0,23338,0,00,0,0,0,0mph,90,0mph,0,0,0,15,null,null,11,125,False,650,650,0,null,null,null,0,00,1137,null,null,null
1.6.1,60,0,402871536,2504,200,39,12,60,0,016652,406,6961,27,22,0,0,10:00:00,00,N,100,0,0,23338,0,00,0,0,0,0mph,90,0mph,0,0,0,15,null,null,11,125,False,650,650,0,null,null,null,0,00,1137,null,null,null
1.6.1,61,0,402887920,2504,200,39,12,60,0,016670,406,6961,27,22,0,0,10:00:00,00,N,100,0,0,23338,0,00,0,0,0,0mph,90,0mph,0,0,0,15,null,null,11,125,False,650,650,0,null,null,null,0,00,1137,null,null,null
1.6.1,62,0,402904304,2504,200,39,12,60,0,016673,406,6961,27,22,0,0,10:00:00,00,N,100,0,0,23338,0,00,0,0,0,0mph,90,0mph,0,0,0,15,null,null,11,125,False,650,650,0,null,null,null,0,00,1137,null,null,null
1.6.1,63,0,402920688,2504,200,39,12,60,0,016688,406,6961,27,22,0,0,10:00:00,00,N,100,0,0,23338,0,00,0,0,0,0mph,90,0mph,0,0,0,15,null,null,11,125,False,650,650,0,null,null,null,0,00,1137,null,null,null
1.6.1,64,0,402953248,2504,200,39,12,60,0,016658,406,6961,27,22,0,0,10:00:00,00,N,100,0,0,23338,0,00,0,0,0,0mph,90,0mph,0,0,0,15,null,null,11,125,False,650,650,0,null,null,null,0,00,1137,null,null,null
1.6.1,65,0,402969632,2504,200,39,12,60,0,016667,406,6961,27,22,0,0,10:00:00,00,N,100,0,0,23338,0,00,0,0,0,0mph,90,0mph,0,0,0,15,null,null,11,125,False,650,650,0,null,null,null,0,00,1137,null,null,null
1.6.1,66,0,403002336,2504,200,39,12,60,0,016645,406,6961,27,22,0,0,10:00:00,00,N,100,0,0,23338,0,00,0,0,0,0mph,90,0mph,0,0,0,15,null,null,11,125,False,650,650,0,null,null,null,0,00,1137,null,null,null
1.6.1,67,0,403035032,2504,200,39,12,60,0,016660,406,6961,27,22,0,0,10:00:00,00,N,100,0,0,23338,0,00,0,0,0,0mph,90,0mph,0,0,0,15,null,null,11,125,False,650,650,0,null,null,null,0,00,1137,null,null,null
1.6.1,68,0,403051416,2504,200,39,12,60,0,016670,406,6961,27,22,0,0,10:00:00,00,N,100,0,0,23338,0,00,0,0,0,0mph,90,0mph,0,0,0,15,null,null,11,125,False,650,650,0,null,null,null,0,00,1137,null,null,null
1.6.1,69,0,403075848,2504,200,39,12,60,0,016658,406,6961,27,22,0,0,10:00:00,00,N,100,0,0,23338,0,00,0,0,0,0mph,90,0mph,0,0,0,15,null,null,11,125,False,650,650,0,null,null,null,0,00,1137,null,null,null
1.6.1,70,0,403092232,2504,200,39,12,60,0,016654,406,6961,27,22,0,0,10:00:00,00,N,100,0,0,23338,0,00,0,0,0,0mph,90,0mph,0,0,0,15,null,null,11,125,False,650,650,0,null,null,null,0,00,1137,null,null,null
1.6.1,71,0,403124840,2504,200,39,12,60,0,016653,406,6961,27,22,0,0,10:00:00,00,N,100,0,0,23338,0,00,0,0,0,0mph,90,0mph,0,0,0,15,null,null,11,125,False,650,650,0,null,null,null,0,00,1137,null,null,null
1.6.1,72,0,403141224,2504,200,39,12,60,0,016633,406,6961,27,22,0,0,10:00:00,00,N,100,0,0,23338,0,00,0,0,0,0mph,90,0mph,0,0,0,15,null,null,11,125,False,650,650,0,null,null,null,0,00,1137,null,null,null
1.6.1,73,0,403157608,2504,200,39,12,60,0,016635,406,6961,27,22,0,0,10:00:00,00,N,100,0,0,23338,0,00,0,0,0,0mph,90,0mph,0,0,0,15,null,null,11,125,False,650,650,0,null,null,null,0,00,1137,null,null,null
1.6.1,74,0,403190288,2504,200,39,12,60,0,016668,406,6961,27,22,0,0,10:00:00,00,N,100,0,0,23338,0,00,0,0,0,0mph,90,0mph,0,0,0,15,null,null,11,125,False,650,650,0,null,null,null,0,00,1137,null,null,null
1.6.1,75,0,403222992,2504,200,39,12,60,0,016654,406,6961,30,20,0,0,10:00:00,00,N,100,0,0,23338,0,00,0,0,0,0mph,90,0mph,0,0,0,15,null,null,11,125,False,650,650,0,null,null,null,0,00,1137,null,null,null
1.6.1,76,0,403239376,2504,200,39,12,60,0,016671,406,6961,30,20,0,0,10:00:00,00,N,100,0,0,23338,0,00,0,0,0,0mph,90,0mph,0,0,0,15,null,null,11,125,False,650,650,0,null,null,null,0,00,1137,null,null,null
1.6.1,77,0,403263952,2504,200,39,12,60,0,016657,406,6961,30,20,0,0,10:00:00,00,N,100,0,0,23338,0,00,0,0,0,0mph,90,0mph,0,0,0,15,null,null,11,125,False,650,650,0,null,null,null,0,00,1137,null,null,null
1.6.1,78,0,403312824,2504,200,39,12,60,0,016656,406,6961,30,20,0,0,10:00:00,00,N,100,0,0,23338,0,00,0,0,0,0mph,90,0mph,0,0,0,15,null,null,11,125,False,650,650,0,null,null,null,0,00,1137,null,null,null
1.6.1,79,0,403337400,2504,200,39,12,60,0,016689,406,6961,30,20,0,0,10:00:00,00,N,100,0,0,23338,0,00,0,0,0,0mph,90,0mph,0,0,0,15,null,null,11,125,False,650,650,0,null,null,null,0,00,1137,null,null,null
1.6.1,80,0,403353784,2504,200,39,12,60,0,016690,406,6961,30,20,0,0,10:00:00,00,N,100,0,0,23338,0,00,0,0,0,0mph,90,0mph,0,0,0,15,null,null,11,125,False,650,650,0,null,null,null,0,00,1137,null,null,null
1.6.1,81,0,403386448,2504,200,39,12,60,0,016678,406,6961,30,20,0,0,10:00:00,00,N,100,0,0,23338,0,00,0,0,0,0mph,90,0mph,0,0,0,15,null,null,11,125,False,650,650,0,null,null,null,0,00,1137,null,null,null
1.6.1,82,0,403411024,2504,200,39,12,60,0,016683,406,6961,30,20,0,0,10:00:00,00,N,100,0,0,23338,0,00,0,0,0,0mph,90,0mph,0,0,0,15,null,null,11,125,False,650,650,0,null,null,null,0,00,1137,null,null,null
1.6.1,83,0,403427408,2504,200,39,12,60,0,016666,406,6961,30,20,0,0,10:00:00,00,N,100,0,0,23338,0,00,0,0,0,0mph,90,0mph,0,0,0,15,null,null,11,125,False,650,650,0,null,null,null,0,00,1137,null,null,null
1.6.1,84,0,403467888,2504,200,39,12,60,0,016668,406,6961,30,20,0,0,10:00:00,00,N,100,0,0,23338,0,00,0,0,0,0mph,90,0mph,0,0,0,15,null,null,11,125,False,650,650,0,null,null,null,0,00,1137,null,null,null
1.6.1,85,0,403492384,2504,200,39,12,60,0,016659,406,6961,30,20,0,0,10:00:00,00,N,100,0,0,23338,0,00,0,0,0,0mph,90,0mph,0,0,0,15,null,null,11,125,False,650,650,0,null,null,null,0,00,1137,null,null,null
1.6.1,86,0,403508768,2504,200,39,12,60,0,016712,406,6961,30,20,0,0,10:00:00,00,N,100,0,0,23338,0,00,0,0,0,0mph,90,0mph,0,0,0,15,null,null,11,125,False,650,650,0,null,null,null,0,00,1137,null,null,null
1.6.1,87,0,403533344,2504,200,39,12,60,0,016705,406,6961,30,20,0,0,10:00:00,00,N,100,0,0,23338,0,00,0,0,0,0mph,90,0mph,0,0,0,15,null,null,11,125,False,650,650,0,null,null,null,0,00,1137,null,null,null
1.6.1,88,0,403566064,2504,200,39,12,60,0,016718,406,6961,30,20,0,0,10:00:00,00,N,100,0,0,23338,0,00,0,0,0,0mph,90,0mph,0,0,0,15,null,null,11,125,False,650,650,0,null,null,null,0,00,1137,null,null,null
1.6.1,89,0,403582448,2504,200,39,12,60,0,016705,406,6961,30,20,0,0,10:00:00,00,N,100,0,0,23338,0,00,0,0,0,0mph,90,0mph,0,0,0,15,null,null,11,125,False,650,650,0,null,null,null,0,00,1137,null,null,null
1.6.1,90,0,403615160,2504,200,39,12,60,0,016704,406,6961,29,20,0,0,10:00:00,00,N,100,0,0,23338,0,00,0,0,0,0mph,90,0mph,0,0,0,15,null,null,11,125,False,650,650,0,null,null,null,0,00,1137,null,null,null
1.6.1,91,0,403647832,2504,200,39,12,60,0,016721,406,6961,29,20,0,0,10:00:00,00,N,100,0,0,23338,0,00,0,0,0,0mph,90,0mph,0,0,0,15,null,null,11,125,False,650,650,0,null,null,null,0,00,1137,null,null,null
