TIME,TRAINSPEED,MAXSPEED,SIGNALASPECT,ELEVATION,DIRECTION,CONTROLMODE,DISTANCETRAVELLED,THROTTLEPERC,BRAKEPRESSURE,DYNBRAKEPERC,GEARINDEX,
09:30:08,0011,5,0020,0,APPROACH_1,00,0,F,AUTO_SIGNAL,104,7488,027,000,-001,0,
09:30:09,0011,7,0020,0,APPROACH_1,00,0,F,AUTO_SIGNAL,109,9897,027,000,-001,0,
09:30:10,0011,9,0020,0,APPROACH_1,00,0,F,AUTO_SIGNAL,115,2826,027,000,-001,0,
09:30:11,0012,1,0020,0,APPROACH_1,00,0,F,AUTO_SIGNAL,120,6626,027,000,-001,0,
09:30:12,0012,3,0020,0,APPROACH_1,00,0,F,AUTO_SIGNAL,126,1233,027,000,-001,0,
09:30:13,0012,5,0020,0,APPROACH_1,00,0,F,AUTO_SIGNAL,131,6649,027,000,-001,0,
09:30:14,0012,7,0020,0,APPROACH_1,00,0,F,AUTO_SIGNAL,137,2861,027,000,-001,0,
09:30:15,0012,8,0020,0,APPROACH_1,00,0,F,AUTO_SIGNAL,142,987,027,000,-001,0,
09:30:16,0013,0,0020,0,APPROACH_1,00,0,F,AUTO_SIGNAL,148,7652,027,000,-001,0,
09:30:17,0013,2,0020,0,APPROACH_1,00,0,F,AUTO_SIGNAL,154,6181,027,000,-001,0,
09:30:18,0013,3,0020,0,APPROACH_1,00,0,F,AUTO_SIGNAL,160,5453,027,000,-001,0,
09:30:19,0013,5,0020,0,APPROACH_1,00,0,F,AUTO_SIGNAL,166,5375,027,000,-001,0,
09:30:20,0013,6,0020,0,APPROACH_1,00,0,F,AUTO_SIGNAL,172,5988,027,000,-001,0,
09:30:21,0013,8,0020,0,APPROACH_1,00,0,F,AUTO_SIGNAL,178,7244,027,000,-001,0,
09:30:22,0013,9,0020,0,APPROACH_1,00,0,F,AUTO_SIGNAL,184,9191,027,000,-001,0,
09:30:23,0014,1,0020,0,APPROACH_1,00,0,F,AUTO_SIGNAL,191,1822,027,000,-001,0,
09:30:24,0014,3,0020,0,APPROACH_1,-00,1,F,AUTO_SIGNAL,197,5197,027,000,-001,0,
09:30:25,0014,4,0020,0,APPROACH_1,-00,3,F,AUTO_SIGNAL,203,9311,027,005,-001,0,
09:30:26,0014,0,0020,0,APPROACH_1,-00,3,F,AUTO_SIGNAL,210,3468,027,030,-001,0,
09:30:27,0012,6,0020,0,APPROACH_1,-00,3,F,AUTO_SIGNAL,216,3761,027,049,-001,0,
09:30:28,0010,5,0020,0,APPROACH_1,-00,3,F,AUTO_SIGNAL,221,5641,027,068,-001,0,
09:30:29,0007,9,0020,0,APPROACH_1,-00,3,F,AUTO_SIGNAL,225,68,027,070,-001,0,
09:30:30,0005,2,0020,0,APPROACH_1,-00,3,F,AUTO_SIGNAL,228,6165,027,070,-001,0,
09:30:31,0002,3,0020,0,APPROACH_1,-00,3,F,AUTO_SIGNAL,230,2897,027,070,-001,0,
09:30:32,0000,0,0020,0,APPROACH_1,-00,3,F,AUTO_SIGNAL,230,6456,027,070,-001,0,
09:30:33,0000,0,0020,0,APPROACH_1,-00,3,F,AUTO_SIGNAL,230,6456,027,070,-001,0,
09:30:34,0000,0,0020,0,APPROACH_1,-00,3,F,AUTO_SIGNAL,230,6456,027,070,-001,0,
09:30:35,0000,0,0020,0,APPROACH_1,-00,3,F,AUTO_SIGNAL,230,6456,027,070,-001,0,
09:30:36,0000,0,0020,0,APPROACH_1,-00,3,F,AUTO_SIGNAL,230,6456,027,070,-001,0,
09:30:37,0000,0,0020,0,APPROACH_1,-00,3,F,AUTO_SIGNAL,230,6456,027,070,-001,0,
09:30:38,0000,0,0020,0,APPROACH_1,-00,3,F,AUTO_SIGNAL,230,6456,027,070,-001,0,
09:30:39,0000,0,0020,0,APPROACH_1,-00,3,F,AUTO_SIGNAL,230,6456,027,070,-001,0,
09:30:40,0000,0,0020,0,APPROACH_1,-00,3,F,AUTO_SIGNAL,230,6456,027,070,-001,0,
