TIME,TRAINSPEED,MAXSPEED,SIGNALASPECT,ELEVATION,DIRECTION,CONTROLMODE,DISTANCETRAVELLED,THROTTLEPERC,BRAKEPRESSURE,DYNBRAKEPERC,GEARINDEX,
10:00:06,0000,3,0040,0,CLEAR_2,00,0,F,EXPLORER,0,100,000,-001,0,
10:00:07,0000,6,0040,0,CLEAR_2,00,0,F,EXPLORER,0,100,000,-001,0,
10:00:08,0000,9,0040,0,CLEAR_2,00,0,F,EXPLORER,0,100,000,-001,0,
10:00:09,0001,3,0040,0,CLEAR_2,00,0,F,EXPLORER,0,100,000,-001,0,
10:00:10,0001,8,0040,0,CLEAR_2,00,0,F,EXPLORER,0,100,000,-001,0,
10:00:11,0002,2,0040,0,CLEAR_2,00,0,F,EXPLORER,0,100,000,-001,0,
10:00:12,0002,8,0040,0,CLEAR_2,00,0,F,EXPLORER,0,100,000,-001,0,
10:00:13,0003,3,0040,0,CLEAR_2,00,0,F,EXPLORER,0,100,000,-001,0,
10:00:14,0003,9,0040,0,CLEAR_2,00,0,F,EXPLORER,0,100,000,-001,0,
10:00:15,0004,4,0040,0,CLEAR_2,00,0,F,EXPLORER,0,100,000,-001,0,
10:00:16,0005,1,0040,0,CLEAR_2,00,0,F,EXPLORER,0,100,000,-001,0,
10:00:17,0005,7,0040,0,CLEAR_2,00,0,F,EXPLORER,0,100,000,-001,0,
10:00:18,0006,4,0040,0,CLEAR_2,00,0,F,EXPLORER,0,100,000,-001,0,
10:00:19,0007,1,0040,0,CLEAR_2,00,0,F,EXPLORER,0,100,000,-001,0,
10:00:20,0007,9,0040,0,CLEAR_2,00,0,F,EXPLORER,0,100,000,-001,0,
10:00:21,0008,6,0040,0,CLEAR_2,00,0,F,EXPLORER,0,100,000,-001,0,
10:00:22,0009,4,0040,0,CLEAR_2,00,0,F,EXPLORER,0,100,000,-001,0,
10:00:23,0010,2,0040,0,CLEAR_2,00,0,F,EXPLORER,0,100,000,-001,0,
10:00:24,0011,1,0040,0,CLEAR_2,00,0,F,EXPLORER,0,100,000,-001,0,
10:00:25,0012,0,0040,0,CLEAR_2,00,0,F,EXPLORER,0,100,000,-001,0,
10:00:26,0012,9,0040,0,CLEAR_2,00,0,F,EXPLORER,0,100,000,-001,0,
10:00:27,0013,8,0040,0,CLEAR_2,00,0,F,EXPLORER,0,100,000,-001,0,
10:00:28,0014,7,0040,0,CLEAR_2,00,0,F,EXPLORER,0,100,000,-001,0,
10:00:29,0015,6,0040,0,CLEAR_2,00,0,F,EXPLORER,0,100,000,-001,0,
10:00:30,0016,5,0040,0,CLEAR_2,00,0,F,EXPLORER,0,100,000,-001,0,
10:00:31,0017,4,0040,0,CLEAR_2,00,0,F,EXPLORER,0,100,000,-001,0,
10:00:32,0018,2,0040,0,CLEAR_2,00,0,F,EXPLORER,0,100,000,-001,0,
