time_s,edge_id,pos_on_edge_m,velocity_mps,odometer_m,cumulative_energy_kwh,regen_energy_kwh,fuel_consumption_l,passengers,throttle,brake
time_s,edge_id,pos_on_edge_m,velocity_mps,odometer_m,cumulative_energy_kwh,regen_energy_kwh,fuel_consumption_l,passengers,throttle,brake
0.1,w727195977_3_r,0.0076964601769911505,0.153929203539823,0.0076964601769911505,0.0007482669616519174,0.0,0.0,0,1.0,0.0
0.2,w727195977_3_r,0.030785741298059506,0.30785641888154414,0.030785741298059506,0.002993058181755785,0.0,0.0,0,1.0,0.0
0.30000000000000004,w727195977_3_r,0.06926764324466834,0.4617816200506326,0.06926764324466834,0.006734354204342755,0.0,0.0,0,1.0,0.0
0.4,w727195977_3_r,0.12314196330089555,0.6157047810739116,0.12314196330089555,0.0119721353209204,0.0,0.0,0,1.0,0.0
0.5,w727195977_3_r,0.19240849615356992,0.7696258759795757,0.19240849615356992,0.018706381570485965,0.0,0.0,0,1.0,0.0
0.6,w727195977_3_r,0.2770670338924091,0.9235448787972085,0.2770670338924091,0.026937072739539776,0.0,0.0,0,1.0,0.0
0.7,w727195977_3_r,0.37711736601015955,1.0774617635578003,0.37711736601015955,0.036664188362098844,0.0,0.0,0,1.0,0.0
0.7999999999999999,w727195977_3_r,0.4925592794027378,1.231376504293765,0.4925592794027378,0.04788770771971062,0.0,0.0,0,1.0,0.0
0.8999999999999999,w727195977_3_r,0.623392558369374,1.3852890750389584,0.623392558369374,0.06060760984146692,0.0,0.0,0,1.0,0.0
0.9999999999999999,w727195977_3_r,0.7696169846127567,1.5391994498286952,0.7696169846127567,0.07482387350401801,0.0,0.0,0,1.0,0.0
1.0999999999999999,w727195977_3_r,0.9312323372391799,1.6931076026997667,0.9312323372391799,0.09053647723158692,0.0,0.0,0,1.0,0.0
1.2,w727195977_3_r,1.1082383927586912,1.847013507690458,1.1082383927586912,0.10774539929598385,0.0,0.0,0,1.0,0.0
1.3,w727195977_3_r,1.3006349250852425,2.000917138840566,1.3006349250852425,0.12645061771662078,0.0,0.0,0,1.0,0.0
1.4000000000000001,w727195977_3_r,1.5084217055368416,2.1548184701914166,1.5084217055368416,0.14665211026052624,0.0,0.0,0,1.0,0.0
1.5000000000000002,w727195977_3_r,1.7315985028357066,2.308717475785882,1.7315985028357066,0.16834985444236034,0.0,0.0,0,1.0,0.0
1.6000000000000003,w727195977_3_r,1.9701650831084208,2.4626141296683985,1.9701650831084208,0.19154382752442975,0.0,0.0,0,1.0,0.0
1.7000000000000004,w727195977_3_r,2.22412120988609,2.6165084058849843,2.22412120988609,0.21623400651670313,0.0,0.0,0,1.0,0.0
1.8000000000000005,w727195977_3_r,2.493459856641718,2.77026452922758,2.493459856641718,0.24239675514653988,0.0,0.0,0,1.0,0.0
1.9000000000000006,w727195977_3_r,2.778150844010452,2.923555218147099,2.778150844010452,0.2699680342637023,0.0,0.0,0,1.0,0.0
2.0000000000000004,w727195977_3_r,3.0781476977044693,3.0763818557332487,3.0781476977044693,0.2989346956791796,0.0,0.0,0,1.0,0.0
2.1000000000000005,w727195977_3_r,3.3934040815472963,3.228745821123288,3.3934040815472963,0.32928368447969547,0.0,0.0,0,1.0,0.0
2.2000000000000006,w727195977_3_r,3.7238737970790785,3.380648489512354,3.7238737970790785,0.36100203842871453,0.0,0.0,0,1.0,0.0
2.3000000000000007,w727195977_3_r,4.069510783162885,3.532091232163771,4.069510783162885,0.3940768873710943,0.0,0.0,0,1.0,0.0
2.400000000000001,w727195977_3_r,4.43026911559204,3.6830754164193378,4.43026911559204,0.4284954526413604,0.0,0.0,0,1.0,0.0
2.500000000000001,w727195977_3_r,4.8061030066984864,3.833602405709591,4.8061030066984864,0.4642450464755841,0.0,0.0,0,1.0,0.0
2.600000000000001,w727195977_3_r,5.196966804962169,3.9836735595640533,5.196966804962169,0.5013130714268422,0.0,0.0,0,1.0,0.0
2.700000000000001,w727195977_3_r,5.602814994621444,4.133290233621454,5.602814994621444,0.5396870197842363,0.0,0.0,0,1.0,0.0
2.800000000000001,w727195977_3_r,6.023602195284513,4.282453779639935,6.023602195284513,0.5793544729954531,0.0,0.0,0,1.0,0.0
2.9000000000000012,w727195977_3_r,6.4592831615418715,4.4311655455072305,6.4592831615418715,0.6203031010928426,0.0,0.0,0,1.0,0.0
3.0000000000000013,w727195977_3_r,6.909812782579775,4.57942687525083,6.909812782579775,0.6625206621229963,0.0,0.0,0,1.0,0.0
3.1000000000000014,w727195977_3_r,7.375146081794722,4.727239109048116,7.375146081794722,0.7059950015798027,0.0,0.0,0,1.0,0.0
